SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,PRICE,ZIP OR POSTAL CODE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,NEIGHBORHOOD
2018-02-15,Single Family Residential,15243 Ardath Ave,Gardena,545000,90249,2.0,1.0,783.0,5350.0,1942,709.0,696.0,0.0,PV18005398,33.8925775,-118.32425490000001,Gardena
2018-05-11,Single Family Residential,13220 Arcturus Ave,Gardena,635000,90249,3.0,1.75,1707.0,5595.0,1956,624.0,372.0,0.0,OC18091949,33.9117453,-118.32096709999999,Gardena
2018-02-26,Single Family Residential,15213 S Wilkie Ave,Gardena,524000,90249,2.0,1.0,894.0,5351.0,1942,698.0,586.0,0.0,SB18003151,33.893359000000004,-118.32338859999999,Gardena
2018-06-15,Single Family Residential,13521 Daphne Ave,Gardena,550000,90249,3.0,2.0,1621.0,5300.0,1956,589.0,339.0,0.0,PW18061538,33.908275599999996,-118.32009950000001,Gardena
2018-07-26,Single Family Residential,2908 W 130Th St,Gardena,680000,90249,3.0,2.0,1836.0,5301.0,1955,548.0,370.0,0.0,IV18136249,33.9137923,-118.32416359999999,Gardena
2018-11-30,Single Family Residential,14732 Spinning Ave,Gardena,605888,90249,3.0,1.0,1163.0,5211.0,1946,421.0,521.0,0.0,SR18264134,33.897884000000005,-118.3185469,Gardena
2018-10-10,Single Family Residential,1315 W 149Th St,Gardena,585000,90247,3.0,1.75,1166.0,6757.0,1955,472.0,502.0,0.0,SB18217894,33.89717589999999,-118.29904679999999,Gardena
2018-09-12,Single Family Residential,15318 Daphne Ave,Gardena,615000,90249,4.0,1.5,1413.0,5350.0,1940,500.0,435.0,0.0,SW18177134,33.8918455,-118.3194602,Gardena
2018-08-13,Single Family Residential,15512 Spinning Ave,Gardena,600000,90249,4.0,3.0,1682.0,5344.0,1942,530.0,357.0,0.0,SB18153887,33.88953720000001,-118.3185926,Gardena
2019-02-20,Single Family Residential,13708 Daphne Ave,Gardena,529000,90249,3.0,2.0,1519.0,5300.0,1956,339.0,348.0,0.0,319000129,33.9069412,-118.31950590000001,Gardena
2019-03-15,Single Family Residential,13316 S Saint Andrews Pl,Gardena,650000,90249,3.0,2.0,1370.0,5604.0,1956,316.0,474.0,0.0,SB19044912,33.9106974,-118.31119469999999,Gardena
2018-11-26,Single Family Residential,15403 S Wilton Pl,Gardena,745000,90249,3.0,2.0,2304.0,9548.0,1952,425.0,323.0,0.0,SB18202671,33.891384,-118.3146425,Gardena
2019-03-28,Single Family Residential,2729 W 144Th St,Gardena,600000,90249,4.0,2.0,1738.0,6338.0,1953,303.0,345.0,0.0,PW19032628,33.9006967,-118.32416909999999,Gardena
2019-03-28,Single Family Residential,1711 W 153Rd St,Gardena,700000,90247,4.0,3.0,1755.0,6281.0,1953,303.0,399.0,0.0,19-427626,33.8931059,-118.3074956,Gardena
2019-04-19,Single Family Residential,15307 Casimir Ave,Gardena,575000,90249,2.0,1.0,1025.0,5351.0,1942,281.0,561.0,0.0,SB19042322,33.8921415,-118.32261100000001,Gardena
2019-04-04,Single Family Residential,15246 Daphne Ave,Gardena,540000,90249,3.0,2.0,1358.0,5351.0,1940,296.0,398.0,0.0,SB19043910,33.8924466,-118.3194602,Gardena
2019-12-13,Single Family Residential,15249 S Wilkie Ave,Gardena,545000,90249,2.0,1.0,862.0,5350.0,1942,43.0,632.0,0.0,SB19280730,33.892396999999995,-118.3233878,Gardena
2019-06-19,Single Family Residential,16008 Atkinson Ave,Gardena,600000,90249,3.0,1.5,1087.0,5461.0,1951,220.0,552.0,0.0,SB19111657,33.8850624,-118.32480290000001,Gardena
2019-05-03,Single Family Residential,13705 Daphne Ave,Gardena,573000,90249,3.0,2.0,1390.0,5601.0,1956,267.0,412.0,0.0,19-426394,33.907084999999995,-118.3200538,Gardena
2018-08-03,Single Family Residential,2400 W 134Th Pl,Gardena,606800,90249,3.0,2.0,1269.0,5300.0,1956,540.0,478.0,0.0,SB18152898,33.9096203,-118.3196885,Gardena
2019-01-25,Single Family Residential,13229 Arcturus Ave,Gardena,635000,90249,3.0,2.0,1439.0,5600.0,1956,365.0,441.0,0.0,OC18280628,33.9113968,-118.3215608,Gardena
2019-06-03,Single Family Residential,2704 W 134Th Pl,Gardena,535000,90249,3.0,2.0,1488.0,5600.0,1956,236.0,360.0,0.0,19-440062,33.909629100000004,-118.3223827,Gardena
2019-08-01,Single Family Residential,13500 Purche Ave,Gardena,570000,90249,4.0,1.75,1791.0,5726.0,1956,177.0,318.0,0.0,SR19093005,33.9090086,-118.32037350000002,Gardena
2019-08-28,Single Family Residential,12912 Purche Ave,Gardena,535000,90249,3.0,1.75,1370.0,5550.0,1955,150.0,391.0,0.0,SB19094616,33.9151843,-118.3201908,Gardena
2019-04-24,Single Family Residential,2907 W 131St St,Gardena,618000,90249,3.0,1.5,1852.0,5300.0,1955,276.0,334.0,0.0,18-404560,33.913551899999995,-118.32416359999999,Gardena
2019-10-23,Single Family Residential,14012 Casimir Ave,Gardena,610000,90249,3.0,2.0,1390.0,5771.0,1957,94.0,439.0,0.0,PW19067768,33.904030600000006,-118.32201740000001,Gardena
2018-06-15,Single Family Residential,2408 W 141St St,Gardena,590000,90249,3.0,2.0,1390.0,6377.0,1957,589.0,424.0,0.0,SB18109967,33.90319229999999,-118.3199168,Gardena
2018-11-05,Single Family Residential,1853 W 149Th St,Gardena,555000,90249,3.0,1.0,1269.0,6001.0,1941,446.0,437.0,0.0,PV18227829,33.8964945,-118.3111033,Gardena
2019-05-22,Single Family Residential,1162 W 149Th St,Gardena,588000,90247,3.0,2.0,1528.0,5150.0,1953,248.0,385.0,0.0,SB19077638,33.8958826,-118.2957128,Gardena
2019-08-08,Single Family Residential,14911 S Raymond Ave,Gardena,615000,90247,3.0,2.0,1454.0,4921.0,1923,170.0,423.0,0.0,DW19121205,33.8961903,-118.29849879999999,Gardena
2019-01-23,Single Family Residential,14909 S Budlong Ave,Gardena,459000,90247,2.0,1.0,930.0,5660.0,1921,367.0,494.0,0.0,SB18267209,33.8962042,-118.29635220000002,Gardena
2019-04-25,Single Family Residential,15122 S Budlong Ave,Gardena,499000,90247,3.0,1.0,1056.0,6243.0,1949,275.0,473.0,0.0,SB19012134,33.893964700000005,-118.29584979999998,Gardena
2019-10-23,Single Family Residential,14923 Van Buren Ave,Gardena,525000,90247,3.0,1.0,1234.0,7151.0,1927,94.0,425.0,0.0,SB19227207,33.8958336,-118.297357,Gardena
2019-11-27,Single Family Residential,14720 S Raymond Ave,Gardena,610000,90247,3.0,1.75,1166.0,6894.0,1955,59.0,523.0,0.0,PW19241454,33.897580700000006,-118.297905,Gardena
2019-11-12,Single Family Residential,15120 S Berendo Ave,Gardena,541000,90247,3.0,1.0,1284.0,5401.0,1953,74.0,421.0,0.0,819004461,33.8937208,-118.29361189999999,Gardena
2019-12-30,Single Family Residential,1327 W 149Th St,Gardena,600000,90247,3.0,2.0,1260.0,6763.0,1955,26.0,476.0,0.0,19-514918,33.8971308,-118.29954920000002,Gardena
2020-01-22,Single Family Residential,15025 S Raymond Ave,Gardena,440000,90247,2.0,1.25,966.0,5985.0,1938,3.0,455.0,0.0,SB19270614,33.894919200000004,-118.29845309999999,Gardena
2018-02-09,Single Family Residential,14623 S Saint Andrews Pl,Gardena,600000,90249,4.0,3.0,1651.0,6000.0,1955,715.0,363.0,0.0,OC17256138,33.8983388,-118.31174270000001,Gardena
2019-05-17,Single Family Residential,2052 W 146Th St,Gardena,550000,90249,2.0,1.0,840.0,5577.0,1951,253.0,655.0,0.0,SB19087055,33.8992023,-118.3153503,Gardena
2019-06-21,Single Family Residential,14519 Haas Ave,Gardena,650000,90249,4.0,2.0,1423.0,5573.0,1951,218.0,457.0,0.0,IG19046686,33.899519500000004,-118.31713130000001,Gardena
2020-01-15,Single Family Residential,14518 Van Ness Ave,Gardena,525000,90249,2.0,1.0,831.0,5456.0,1952,10.0,632.0,0.0,SB19260863,33.8993655,-118.31758789999999,Gardena
2020-01-15,Single Family Residential,1938 W 146Th St,Gardena,875000,90249,2.0,1.0,1081.0,14407.0,1951,10.0,809.0,0.0,PW19281069,33.898815500000005,-118.3128843,Gardena
2018-02-27,Single Family Residential,12923 Ruthelen St,Gardena,552500,90249,3.0,1.5,1116.0,5301.0,1955,697.0,495.0,0.0,WS18008103,33.9146657,-118.31247330000001,Gardena
2018-04-09,Single Family Residential,1916 W 134Th Pl,Gardena,628000,90249,3.0,2.0,1751.0,5606.0,1956,656.0,359.0,0.0,SW18049864,33.909548,-118.31210800000001,Gardena
2019-04-11,Single Family Residential,13203 Gramercy Pl,Gardena,600000,90249,3.0,2.0,1282.0,5751.0,1956,289.0,468.0,0.0,CV19031900,33.912486,-118.313341,Gardena
2019-09-16,Single Family Residential,13304 S Manhattan Pl,Gardena,557000,90249,3.0,2.0,1291.0,5597.0,1956,131.0,431.0,0.0,IN19078738,33.9111141,-118.310327,Gardena
2019-10-27,Single Family Residential,13316 S Manhattan Pl,Gardena,665000,90249,4.0,1.75,1762.0,5597.0,1956,90.0,377.0,0.0,SR19206646,33.9106333,-118.310327,Gardena
2019-12-13,Single Family Residential,13220 Gramercy Pl,Gardena,680000,90249,3.0,2.0,1652.0,5303.0,1956,43.0,412.0,0.0,DW19255419,33.9118901,-118.31283870000001,Gardena
2019-12-26,Single Family Residential,1924 W 134Th Pl,Gardena,619990,90249,3.0,2.0,1491.0,5607.0,1956,30.0,416.0,0.0,19-506602,33.9096057,-118.312519,Gardena
2018-08-31,Single Family Residential,12912 S Catalina Ave,Gardena,570000,90247,4.0,2.0,1314.0,5723.0,1950,512.0,434.0,0.0,SB18126264,33.9154211,-118.2949821,Gardena
2019-08-30,Single Family Residential,1047 W 133Rd St,Gardena,575000,90247,3.0,1.0,1080.0,5593.0,1947,148.0,532.0,0.0,RS19147161,33.9120473,-118.2935663,Gardena
2019-02-13,Single Family Residential,2616 W 155Th St,Gardena,550000,90249,2.0,1.0,782.0,5671.0,1944,346.0,703.0,0.0,MB18296116,33.8899416,-118.322554,Gardena
2019-02-13,Single Family Residential,16007 Ardath Ave,Gardena,760000,90249,4.0,2.0,2293.0,6773.0,1952,346.0,331.0,0.0,OC19012061,33.8851793,-118.3244148,Gardena
2019-02-04,Single Family Residential,15426 Atkinson Ave,Gardena,785000,90249,3.0,2.0,1713.0,6276.0,1938,355.0,458.0,0.0,SB19002112,33.8902172,-118.3250304,Gardena
2019-01-10,Single Family Residential,2628 W 157Th St,Gardena,539000,90249,2.0,1.0,874.0,6226.0,1941,380.0,617.0,0.0,18-376112,33.888101500000005,-118.32294209999999,Gardena
2019-02-21,Single Family Residential,13604 Ardath Ave,Gardena,537000,90249,3.0,2.0,1291.0,5308.0,1956,338.0,416.0,0.0,SB18289876,33.907962100000006,-118.32368410000001,Gardena
2019-06-01,Single Family Residential,13513 S Wilkie Ave,Gardena,615000,90249,3.0,2.0,1774.0,5595.0,1956,238.0,347.0,0.0,DW19099437,33.908565700000004,-118.32343300000001,Gardena
2019-06-06,Single Family Residential,2907 W 133Rd St,Gardena,540000,90249,3.0,2.0,1473.0,5300.0,1956,233.0,367.0,0.0,PW19089049,33.9114972,-118.32420929999999,Gardena
2018-12-21,Single Family Residential,13213 Van Ness Ave,Gardena,574900,90249,3.0,1.75,1253.0,5601.0,1956,400.0,459.0,0.0,DW18256910,33.9120224,-118.3180902,Gardena
2019-07-12,Single Family Residential,13028 Purche Ave,Gardena,721000,90249,3.0,2.0,1912.0,5303.0,1955,197.0,377.0,0.0,SB19085582,33.9137133,-118.3201452,Gardena
2019-08-22,Single Family Residential,13007 Purche Ave,Gardena,760000,90249,4.0,1.75,1865.0,5601.0,1955,156.0,408.0,0.0,SB19176256,33.9144466,-118.3207388,Gardena
2019-09-18,Single Family Residential,13916 Daphne Ave,Gardena,680000,90249,3.0,2.0,1566.0,5601.0,1957,129.0,434.0,0.0,319003233,33.9048061,-118.31955149999999,Gardena
2019-11-20,Single Family Residential,13217 Arcturus Ave,Gardena,580000,90249,3.0,2.0,1216.0,5600.0,1956,66.0,477.0,0.0,SR19185174,33.911877600000004,-118.3215608,Gardena
2019-11-26,Single Family Residential,13301 S Wilkie Ave,Gardena,720000,90249,3.0,2.0,1917.0,5600.0,1956,60.0,376.0,0.0,SB19232363,33.911121200000004,-118.32322749999999,Gardena
2019-12-05,Single Family Residential,2415 W 129Th St,Gardena,510000,90249,3.0,2.0,1291.0,5553.0,1955,51.0,395.0,0.0,IN19244174,33.915573200000004,-118.3202606,Gardena
2019-11-13,Single Family Residential,12916 S Wilkie Ave,Gardena,640000,90249,4.0,2.0,1610.0,5600.0,1955,73.0,398.0,0.0,DW19227205,33.915099700000006,-118.32267399999999,Gardena
2018-11-30,Single Family Residential,2416 W 156Th St,Gardena,599000,90249,3.0,2.0,1167.0,6300.0,1943,421.0,513.0,0.0,SB18263761,33.8890356,-118.3202822,Gardena
2019-07-31,Single Family Residential,2522 W 156Th St,Gardena,687000,90249,3.0,2.0,1362.0,5040.0,1943,178.0,504.0,0.0,SB19141000,33.888991299999994,-118.32142379999999,Gardena
2019-11-01,Single Family Residential,15914 Atkinson Ave,Gardena,669000,90249,4.0,1.5,1356.0,5489.0,1956,85.0,493.0,0.0,OC19129594,33.886356299999996,-118.3247572,Gardena
2020-01-14,Single Family Residential,15819 Chanera Ave,Gardena,650000,90249,3.0,1.75,1268.0,5229.0,1952,11.0,513.0,0.0,SB19270556,33.8865335,-118.3245289,Gardena
2019-01-29,Single Family Residential,1612 W 154Th St,Gardena,624000,90247,3.0,1.5,1593.0,6720.0,1942,361.0,392.0,0.0,SB18270873,33.8917287,-118.3053035,Gardena
2019-04-04,Single Family Residential,13653 Van Buren Ave,Gardena,575000,90247,3.0,2.0,1328.0,6490.0,1953,296.0,433.0,0.0,DW19040848,33.9078164,-118.297357,Gardena
2018-03-15,Single Family Residential,2820 W 154Th St,Gardena,700000,90249,3.0,2.0,2222.0,6157.0,2007,681.0,315.0,0.0,SB18009321,33.8908025,-118.3246892,Gardena
2018-11-21,Single Family Residential,14800 Wadkins Ave,Gardena,465000,90249,2.0,1.0,837.0,5000.0,1941,430.0,556.0,0.0,DW18237110,33.8973141,-118.32516820000001,Gardena
2018-03-01,Single Family Residential,2931 W 129Th Pl,Gardena,530000,90249,3.0,2.0,1370.0,7225.0,1955,695.0,387.0,0.0,SB17242956,33.914921,-118.3252595,Gardena
2018-08-03,Single Family Residential,13509 Daphne Ave,Gardena,635100,90249,3.0,1.75,1144.0,5300.0,1956,540.0,555.0,0.0,TR18150162,33.9087278,-118.3200538,Gardena
2018-09-07,Single Family Residential,15201 Van Ness Ave,Gardena,622500,90249,3.0,1.75,1110.0,5857.0,1940,505.0,561.0,0.0,SR18197468,33.89367,-118.3180902,Gardena
2018-03-30,Single Family Residential,2716 W 134Th Pl,Gardena,510000,90249,3.0,1.75,1750.0,5600.0,1956,666.0,291.0,0.0,17-272400,33.9096641,-118.32288500000001,Gardena
2018-05-15,Single Family Residential,1946 W 148Th St,Gardena,560000,90249,3.0,1.75,1159.0,5903.0,1947,620.0,483.0,0.0,SR18070202,33.8969093,-118.3129757,Gardena
2018-10-10,Single Family Residential,14816 Marigold Ave,Gardena,575000,90249,4.0,2.0,1287.0,4995.0,1942,472.0,447.0,0.0,PW18176163,33.8971632,-118.3235243,Gardena
2018-07-27,Single Family Residential,15317 Atkinson Ave,Gardena,568000,90249,2.0,2.0,1335.0,4701.0,1945,547.0,425.0,0.0,SB18056044,33.8918935,-118.32604040000001,Gardena
2018-07-10,Single Family Residential,15246 Atkinson Ave,Gardena,580000,90249,2.0,2.0,1361.0,5276.0,1943,564.0,426.0,0.0,SB18122444,33.8924485,-118.3255834,Gardena
2018-07-27,Single Family Residential,15208 Ardath Ave,Gardena,565000,90249,2.0,1.0,783.0,5350.0,1942,547.0,722.0,0.0,SB18124674,33.893525200000006,-118.3238453,Gardena
2019-06-06,Single Family Residential,14408 Van Ness Ave,Gardena,485000,90249,2.0,1.0,827.0,5747.0,1952,233.0,586.0,0.0,19-447696,33.90036729999999,-118.31758789999999,Gardena
2019-04-22,Single Family Residential,14602 Wadkins Ave,Gardena,617000,90249,3.0,2.0,1208.0,6874.0,1953,278.0,511.0,0.0,PW19056191,33.8988368,-118.32516820000001,Gardena
2019-05-30,Single Family Residential,14767 Daphne Ave,Gardena,545000,90249,2.0,1.0,887.0,5500.0,1946,240.0,614.0,0.0,DW19034611,33.89760510000001,-118.3198255,Gardena
2019-08-30,Single Family Residential,14909 Roxton Ave,Gardena,609000,90249,3.0,1.0,1026.0,5151.0,1951,148.0,594.0,0.0,OC19146698,33.896319299999995,-118.32160640000001,Gardena
2019-03-25,Single Family Residential,14623 Purche Ave,Gardena,518200,90249,3.0,1.0,1052.0,5220.0,1952,306.0,493.0,0.0,19-431556,33.8984706,-118.32069309999999,Gardena
2020-01-16,Single Family Residential,15067 Sutro Ave,Gardena,559000,90249,2.0,0.75,837.0,5000.0,1942,9.0,668.0,0.0,SB19259407,33.895010299999996,-118.323159,Gardena
2019-02-19,Single Family Residential,1940 W 148Th St,Gardena,599000,90249,3.0,1.0,1234.0,6005.0,1947,340.0,485.0,0.0,SB18296366,33.8969034,-118.31283870000001,Gardena
2018-09-13,Single Family Residential,1860 W 150Th St,Gardena,620000,90249,3.0,1.0,1131.0,5974.0,1944,499.0,548.0,0.0,SB18190701,33.8953124,-118.3112591,Gardena
2019-05-09,Single Family Residential,1917 W 150Th St,Gardena,575000,90249,3.0,2.0,1230.0,4801.0,1944,261.0,467.0,0.0,CV19062500,33.895694299999995,-118.3120623,Gardena
2018-06-08,Single Family Residential,15411 Cimarron Ave,Gardena,610000,90249,3.0,1.5,1178.0,5401.0,1953,596.0,518.0,0.0,SB18080306,33.8905875,-118.31630929999999,Gardena
2019-06-28,Single Family Residential,15409 Gramercy Pl,Gardena,675000,90249,3.0,2.0,1371.0,5151.0,1952,211.0,492.0,0.0,SB19114221,33.8908646,-118.31375200000001,Gardena
2019-10-31,Single Family Residential,1844 Marine Ave,Gardena,400000,90249,3.0,1.0,1453.0,6876.0,1946,86.0,275.0,0.0,SB19073299,33.8944216,-118.31073799999999,Gardena
2019-11-07,Single Family Residential,15515 Parron Ave,Gardena,635000,90249,4.0,1.5,1261.0,5125.0,1952,79.0,504.0,0.0,PW19221101,33.8896016,-118.3154416,Gardena
2019-09-30,Single Family Residential,14919 S Normandie Ave #5,Gardena,200000,90247,1.0,1.0,650.0,41163.0,1961,117.0,308.0,189.0,SB19077724,33.8959885,-118.3009909,Gardena
2019-11-14,Single Family Residential,14919 S Normandie Ave #1,Gardena,340000,90247,2.0,1.75,947.0,41163.0,1961,72.0,359.0,275.0,SB19149366,33.8959885,-118.3009909,Gardena
2019-09-16,Single Family Residential,14910 Parron Ave,Gardena,675000,90249,3.0,2.0,1558.0,7137.0,1955,131.0,433.0,0.0,PV19186216,33.8959911,-118.31480619999999,Gardena
2019-09-13,Single Family Residential,13704 Ardath Ave,Gardena,649900,90249,4.0,1.75,1642.0,5606.0,1956,134.0,396.0,0.0,WS19187785,33.9070807,-118.32368410000001,Gardena
2019-09-04,Single Family Residential,2813 W 145Th St,Gardena,670000,90249,3.0,1.0,1052.0,6668.0,1953,143.0,637.0,0.0,SB19150705,33.8999124,-118.32471159999999,Gardena
2019-02-08,Single Family Residential,2016 W 146Th Pl,Gardena,675000,90249,3.0,2.0,1804.0,5506.0,1951,351.0,374.0,0.0,OC19001736,33.8983907,-118.3141858,Gardena
2019-08-07,Single Family Residential,15023 Van Buren Ave,Gardena,546000,90247,3.0,1.5,1100.0,5739.0,1953,171.0,496.0,0.0,SB19126817,33.894974,-118.297459,Gardena
2019-07-23,Single Family Residential,2712 W 156Th St,Gardena,628000,90249,3.0,2.0,1322.0,5671.0,1944,186.0,475.0,0.0,SB19128957,33.8890012,-118.3239794,Gardena
2019-08-19,Single Family Residential,2608 Marine Ave,Gardena,535000,90249,2.0,1.0,861.0,6507.0,1943,159.0,621.0,0.0,SB19121715,33.8944272,-118.3226453,Gardena
2020-01-06,Single Family Residential,1903 W 147Th St,Gardena,650000,90249,5.0,3.0,2059.0,5949.0,1976,19.0,316.0,0.0,SB19230822,33.8981326,-118.3116057,Gardena
2018-12-28,Single Family Residential,1248 W 140Th St,Gardena,679000,90247,3.0,2.5,2040.0,6326.0,1977,393.0,333.0,0.0,WS18224422,33.9044095,-118.2974952,Gardena
2018-05-16,Single Family Residential,13629 S Raymond Ave,Gardena,420000,90247,3.0,1.0,749.0,3379.0,1958,619.0,561.0,0.0,SB18079746,33.90742720000001,-118.298396,Gardena
2019-02-01,Single Family Residential,14109 S Budlong Ave,Gardena,678000,90247,3.0,2.5,1846.0,6327.0,1987,358.0,367.0,0.0,DW18287897,33.903263,-118.29632679999999,Gardena
2019-04-04,Single Family Residential,1026 Amber Pl,Gardena,612000,90247,4.0,3.0,1859.0,3408.0,2005,296.0,329.0,140.0,SR19016158,33.9044499,-118.2933379,Gardena
2019-07-17,Single Family Residential,1057 Opal Way,Gardena,600000,90247,3.0,3.0,1655.0,2714.0,2005,192.0,363.0,140.0,DW19092620,33.905026299999996,-118.29400020000001,Gardena
2019-05-31,Single Family Residential,13837 Garnet Ln,Gardena,734000,90247,4.0,2.5,2052.0,3278.0,2005,239.0,358.0,200.0,19-445032,33.905568599999995,-118.29372849999999,Gardena
2018-11-19,Single Family Residential,13319 S Budlong Ave,Gardena,500000,90247,3.0,1.0,1036.0,5000.0,1953,432.0,483.0,0.0,SB18224324,33.9111129,-118.2966719,Gardena
2019-05-29,Single Family Residential,1441 W 152Nd St,Gardena,620000,90247,3.0,2.0,1502.0,5751.0,1954,241.0,413.0,0.0,SB19064364,33.8939283,-118.30210670000001,Gardena
2019-07-15,Single Family Residential,1724 W 152Nd St,Gardena,655000,90247,4.0,2.0,1725.0,7160.0,1953,194.0,380.0,0.0,RS19114007,33.8934616,-118.3079979,Gardena
2019-11-19,Single Family Residential,1428 W 152Nd St,Gardena,605000,90247,3.0,2.0,1168.0,5769.0,1954,67.0,518.0,0.0,PV19257154,33.8934524,-118.30160430000001,Gardena
2018-02-14,Single Family Residential,1505 W 153Rd St,Gardena,620000,90247,4.0,2.0,1348.0,6250.0,1948,710.0,460.0,0.0,MB17274831,33.893096500000006,-118.30295159999999,Gardena
2018-05-16,Single Family Residential,2052 Marine Ave,Gardena,640000,90249,3.0,2.0,1630.0,5750.0,1952,619.0,393.0,0.0,RS18080771,33.8944196,-118.31564709999999,Gardena
2019-04-09,Single Family Residential,13904 Casimir Ave,Gardena,610000,90249,3.0,2.0,1582.0,5608.0,1957,291.0,386.0,0.0,CV18267563,33.905204,-118.32197169999999,Gardena
2019-07-03,Single Family Residential,14733 Wadkins Ave,Gardena,525000,90249,2.0,1.0,908.0,5007.0,1946,206.0,578.0,0.0,19-467874,33.897864,-118.32553349999999,Gardena
2019-05-16,Single Family Residential,14523 Daphne Ave,Gardena,555000,90249,3.0,1.0,1015.0,5206.0,1952,254.0,547.0,0.0,PW19079691,33.89918,-118.31986299999998,Gardena
2019-11-19,Single Family Residential,14617 Roxton Ave,Gardena,555000,90249,2.0,1.0,845.0,5189.0,1952,67.0,657.0,0.0,IN19244165,33.8986148,-118.3215608,Gardena
2018-03-19,Single Family Residential,13604 Spinning Ave,Gardena,540000,90249,3.0,2.0,1291.0,5300.0,1956,677.0,418.0,0.0,DW18000445,33.9079476,-118.31868390000001,Gardena
2018-02-22,Single Family Residential,2911 W 131St St,Gardena,450000,90249,4.0,2.0,1370.0,5600.0,1955,702.0,328.0,0.0,SR17183142,33.913534999999996,-118.3243919,Gardena
2018-10-17,Single Family Residential,15508 Gramercy Pl,Gardena,650000,90249,4.0,2.0,1320.0,7192.0,1952,465.0,492.0,0.0,CV18181731,33.8898791,-118.313204,Gardena
2019-03-22,Single Family Residential,15222 Ardath Ave,Gardena,620000,90249,3.0,1.0,1066.0,5351.0,1942,309.0,582.0,0.0,19-422274,33.8931072,-118.32375390000001,Gardena
2019-01-29,Single Family Residential,15328 Ardath Ave,Gardena,570000,90249,3.0,1.0,1174.0,5350.0,1942,361.0,486.0,0.0,SB18276835,33.8915843,-118.3237528,Gardena
2018-06-21,Single Family Residential,14927 S Raymond Ave,Gardena,636000,90247,3.0,2.0,1410.0,5331.0,1925,583.0,451.0,0.0,DW18106374,33.8957608,-118.29845309999999,Gardena
2018-06-11,Single Family Residential,13336 S Catalina Ave,Gardena,490000,90247,3.0,1.0,1069.0,5807.0,1947,593.0,458.0,0.0,RS18056521,33.91081320000001,-118.29530179999999,Gardena
2018-05-31,Single Family Residential,14767 Spinning Ave,Gardena,579000,90249,3.0,2.0,1259.0,5317.0,1946,604.0,460.0,0.0,TR18075452,33.8975811,-118.31895790000002,Gardena
2018-05-02,Single Family Residential,16109 Atkinson Ave,Gardena,614000,90249,3.0,2.0,1495.0,6501.0,1951,633.0,411.0,0.0,SB18045042,33.8842301,-118.325328,Gardena
2018-04-06,Single Family Residential,13124 Cimarron Ave,Gardena,496000,90249,3.0,2.0,1110.0,5006.0,1956,659.0,447.0,0.0,CV18039046,33.9127739,-118.3147567,Gardena
2018-09-27,Single Family Residential,13011 Ruthelen St,Gardena,580000,90249,3.0,1.75,1312.0,5301.0,1955,485.0,442.0,0.0,WS18193640,33.914202200000005,-118.31256470000001,Gardena
2018-11-16,Single Family Residential,2007 W 129Th St,Gardena,609000,90249,3.0,1.75,1120.0,7618.0,1955,435.0,544.0,0.0,PW18237136,33.915519700000004,-118.31338670000001,Gardena
2018-05-07,Single Family Residential,1847 W 145 St,Gardena,437500,90249,2.0,1.0,863.0,5500.0,1947,628.0,507.0,0.0,IN17205545,33.9002784,-118.310875,Gardena
2018-08-30,Single Family Residential,15412 S Saint Andrews Pl,Gardena,600000,90249,3.0,1.0,1078.0,5612.0,1951,513.0,557.0,0.0,SB18120440,33.890472100000004,-118.31146869999999,Gardena
